"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.874087791E0,-4.522434771E-1,6.678368092E0,-1.531406492E-1
5.890754457E0,-4.187439442E0,7.080362320E0,5.757131100E0
5.907421123E0,-4.187439442E0,7.080362320E0,5.757131100E0
5.924087789E0,-3.046063185E0,1.015513897E1,1.170808125E1
5.940754455E0,-7.178467698E-3,6.900900364E0,2.359323025E0
5.957421121E0,5.527420044E-1,6.503692150E0,-3.912265062E0
5.974087787E0,-4.271188259E0,9.841679573E0,-5.070391178E0
5.990754453E0,-2.608176708E0,1.264128208E1,-4.723432064E0
6.007421119E0,3.452843189E0,1.694836235E1,-5.994020939E0
6.024087785E0,3.689732552E0,1.754656792E1,-4.625326157E0
6.040754451E0,8.580661774E0,1.515853119E1,-3.972085714E-1
6.057421117E0,7.532605648E0,1.160519028E1,1.993221283E0
6.074087783E0,3.567698479E0,5.903093338E0,3.208775282E0
6.090754449E0,3.840480328E0,4.158725739E0,4.713860512E0
6.107421115E0,3.840480328E0,4.158725739E0,4.713860512E0
6.124087781E0,3.371487141E0,3.627519131E0,-3.589234129E-2
6.140754447E0,1.562513232E0,3.943371773E0,-2.213361025E0
6.157421113E0,1.562513232E0,3.943371773E0,-2.213361025E0
6.174087779E0,2.081755698E-1,7.630711555E0,-4.211367965E-1
6.190754445E0,-2.871387079E-2,8.719446182E0,-5.503492057E-2
6.207421111E0,6.340979934E-1,1.225125217E1,-5.407779217E-1
6.224087777E0,3.395415306E0,1.760638809E1,-2.328216314E0
6.240754443E0,7.645068169E0,2.266720963E1,-1.651047617E-1
6.257421109E0,6.087340832E0,1.780020714E1,3.974478483E0
6.274087775E0,1.727617979E0,8.681160927E0,1.741974831E0
6.290754441E0,1.538584948E0,6.814758778E0,-1.787438512E0
6.307421107E0,1.947757602E0,8.274380684E0,-1.981257200E0
6.324087773E0,1.808973908E0,9.174081802E0,-1.007378340E0
6.340754439E0,2.507678032E0,1.033699417E1,-2.321037948E-1
6.357421105E0,3.314059258E0,9.738788605E0,-5.407779217E-1
6.374087771E0,3.383451223E0,8.781659126E0,3.589234129E-2
6.390754437E0,3.438486099E0,8.920442581E0,3.613162339E-1
6.407421103E0,3.156133175E0,9.470791817E0,2.679961324E-1
6.424087769E0,2.799602509E0,9.219545364E0,-4.522434771E-1
6.440754435E0,2.799602509E0,9.219545364E0,-4.522434771E-1
6.457421101E0,3.187239647E0,8.752944946E0,-6.029912829E-1
6.474087767E0,3.505485058E0,8.827122688E0,-5.647061467E-1
6.490754433E0,3.591626883E0,8.896514893E0,-2.679961324E-1
6.507421099E0,3.498306751E0,8.894122124E0,1.914258115E-2
6.524087765E0,3.337987661E0,8.961120605E0,2.608176768E-1
6.540754431E0,3.113062143E0,8.961120605E0,4.307080805E-1
6.557421097E0,2.756531715E0,8.853444099E0,6.460621208E-2
6.574087763E0,2.612962246E0,8.831908226E0,4.785645287E-3
6.590754429E0,2.227717876E0,9.047262192E0,1.483550072E-1
6.607421095E0,2.127219439E0,9.767501831E0,2.153540403E-2
6.624087761E0,2.127219439E0,9.767501831E0,2.153540403E-2
6.640754427E0,2.361716032E0,9.956535339E0,-3.541377485E-1
6.657421093E0,2.361716032E0,9.956535339E0,-3.541377485E-1
